2025-10-12  22:58:10.421 | info | zx1f41ul8llek8 | FETCH ComfyRegistry Data: 65/99\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.8.residual.2 CausalConv3d(192, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.8.residual.6 CausalConv3d(192, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.9.residual.2 CausalConv3d(192, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.9.residual.6 CausalConv3d(192, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.3.residual.6 CausalConv3d(192, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.4.residual.2 CausalConv3d(192, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.4.residual.6 CausalConv3d(192, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.8.resample.1 Conv2d(384, 384, kernel_size=(3, 3), stride=(2, 2))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.4.residual.2 CausalConv3d(192, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.6.residual.2 CausalConv3d(192, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.0.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.0.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.2.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.2.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.0.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.0.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.1.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.1.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.2.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.2.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.4.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.5.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.5.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.6.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.6.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.10.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.10.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.6.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.7.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.7.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.9.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.9.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.0.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.0.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.2.residual.2 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.2.residual.6 CausalConv3d(384, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | Requested to load WanVAE\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | clip unexpected: ['lm_head.weight', 'model.layers.0.self_attn.q_proj.scale_input', 'model.layers.0.self_attn.k_proj.scale_input', 'model.layers.0.self_attn.v_proj.scale_input', 'model.layers.0.self_attn.o_proj.scale_input', 'model.layers.0.mlp.gate_proj.scale_input', 'model.layers.0.mlp.up_proj.scale_input', 'model.layers.0.mlp.down_proj.scale_input', 'model.layers.1.self_attn.q_proj.scale_input', 'model.layers.1.self_attn.k_proj.scale_input', 'model.layers.1.self_attn.v_proj.scale_input', 'model.layers.1.self_attn.o_proj.scale_input', 'model.layers.1.mlp.gate_proj.scale_input', 'model.layers.1.mlp.up_proj.scale_input', 'model.layers.1.mlp.down_proj.scale_input', 'model.layers.2.self_attn.q_proj.scale_input', 'model.layers.2.self_attn.k_proj.scale_input', 'model.layers.2.self_attn.v_proj.scale_input', 'model.layers.2.self_attn.o_proj.scale_input', 'model.layers.2.mlp.gate_proj.scale_input', 'model.layers.2.mlp.up_proj.scale_input', 'model.layers.2.mlp.down_proj.scale_input', 'model.layers.3.self_attn.q_proj.scale_input', 'model.layers.3.self_attn.k_proj.scale_input', 'model.layers.3.self_attn.v_proj.scale_input', 'model.layers.3.self_attn.o_proj.scale_input', 'model.layers.3.mlp.gate_proj.scale_input', 'model.layers.3.mlp.up_proj.scale_input', 'model.layers.3.mlp.down_proj.scale_input', 'model.layers.4.self_attn.q_proj.scale_input', 'model.layers.4.self_attn.k_proj.scale_input', 'model.layers.4.self_attn.v_proj.scale_input', 'model.layers.4.self_attn.o_proj.scale_input', 'model.layers.4.mlp.gate_proj.scale_input', 'model.layers.4.mlp.up_proj.scale_input', 'model.layers.4.mlp.down_proj.scale_input', 'model.layers.5.self_attn.q_proj.scale_input', 'model.layers.5.self_attn.k_proj.scale_input', 'model.layers.5.self_attn.v_proj.scale_input', 'model.layers.5.self_attn.o_proj.scale_input', 'model.layers.5.mlp.gate_proj.scale_input', 'model.layers.5.mlp.up_proj.scale_input', 'model.layers.5.mlp.down_proj.scale_input', 'model.layers.6.self_attn.q_proj.scale_input', 'model.layers.6.self_attn.k_proj.scale_input', 'model.layers.6.self_attn.v_proj.scale_input', 'model.layers.6.self_attn.o_proj.scale_input', 'model.layers.6.mlp.gate_proj.scale_input', 'model.layers.6.mlp.up_proj.scale_input', 'model.layers.6.mlp.down_proj.scale_input', 'model.layers.7.self_attn.q_proj.scale_input', 'model.layers.7.self_attn.k_proj.scale_input', 'model.layers.7.self_attn.v_proj.scale_input', 'model.layers.7.self_attn.o_proj.scale_input', 'model.layers.7.mlp.gate_proj.scale_input', 'model.layers.7.mlp.up_proj.scale_input', 'model.layers.7.mlp.down_proj.scale_input', 'model.layers.8.self_attn.q_proj.scale_input', 'model.layers.8.self_attn.k_proj.scale_input', 'model.layers.8.self_attn.v_proj.scale_input', 'model.layers.8.self_attn.o_proj.scale_input', 'model.layers.8.mlp.gate_proj.scale_input', 'model.layers.8.mlp.up_proj.scale_input', 'model.layers.8.mlp.down_proj.scale_input', 'model.layers.9.self_attn.q_proj.scale_input', 'model.layers.9.self_attn.k_proj.scale_input', 'model.layers.9.self_attn.v_proj.scale_input', 'model.layers.9.self_attn.o_proj.scale_input', 'model.layers.9.mlp.gate_proj.scale_input', 'model.layers.9.mlp.up_proj.scale_input', 'model.layers.9.mlp.down_proj.scale_input', 'model.layers.10.self_attn.q_proj.scale_input', 'model.layers.10.self_attn.k_proj.scale_input', 'model.layers.10.self_attn.v_proj.scale_input', 'model.layers.10.self_attn.o_proj.scale_input', 'model.layers.10.mlp.gate_proj.scale_input', 'model.layers.10.mlp.up_proj.scale_input', 'model.layers.10.mlp.down_proj.scale_input', 'model.layers.11.self_attn.q_proj.scale_input', 'model.layers.11.self_attn.k_proj.scale_input', 'model.layers.11.self_attn.v_proj.scale_input', 'model.layers.11.self_attn.o_proj.scale_input', 'model.layers.11.mlp.gate_proj.scale_input', 'model.layers.11.mlp.up_proj.scale_input', 'model.layers.11.mlp.down_proj.scale_input', 'model.layers.12.self_attn.q_proj.scale_input', 'model.layers.12.self_attn.k_proj.scale_input', 'model.layers.12.self_attn.v_proj.scale_input', 'model.layers.12.self_attn.o_proj.scale_input', 'model.layers.12.mlp.gate_proj.scale_input', 'model.layers.12.mlp.up_proj.scale_input', 'model.layers.12.mlp.down_proj.scale_input', 'model.layers.13.self_attn.q_proj.scale_input', 'model.layers.13.self_attn.k_proj.scale_input', 'model.layers.13.self_attn.v_proj.scale_input', 'model.layers.13.self_attn.o_proj.scale_input', 'model.layers.13.mlp.gate_proj.scale_input', 'model.layers.13.mlp.up_proj.scale_input', 'model.layers.13.mlp.down_proj.scale_input', 'model.layers.14.self_attn.q_proj.scale_input', 'model.layers.14.self_attn.k_proj.scale_input', 'model.layers.14.self_attn.v_proj.scale_input', 'model.layers.14.self_attn.o_proj.scale_input', 'model.layers.14.mlp.gate_proj.scale_input', 'model.layers.14.mlp.up_proj.scale_input', 'model.layers.14.mlp.down_proj.scale_input', 'model.layers.15.self_attn.q_proj.scale_input', 'model.layers.15.self_attn.k_proj.scale_input', 'model.layers.15.self_attn.v_proj.scale_input', 'model.layers.15.self_attn.o_proj.scale_input', 'model.layers.15.mlp.gate_proj.scale_input', 'model.layers.15.mlp.up_proj.scale_input', 'model.layers.15.mlp.down_proj.scale_input', 'model.layers.16.self_attn.q_proj.scale_input', 'model.layers.16.self_attn.k_proj.scale_input', 'model.layers.16.self_attn.v_proj.scale_input', 'model.layers.16.self_attn.o_proj.scale_input', 'model.layers.16.mlp.gate_proj.scale_input', 'model.layers.16.mlp.up_proj.scale_input', 'model.layers.16.mlp.down_proj.scale_input', 'model.layers.17.self_attn.q_proj.scale_input', 'model.layers.17.self_attn.k_proj.scale_input', 'model.layers.17.self_attn.v_proj.scale_input', 'model.layers.17.self_attn.o_proj.scale_input', 'model.layers.17.mlp.gate_proj.scale_input', 'model.layers.17.mlp.up_proj.scale_input', 'model.layers.17.mlp.down_proj.scale_input', 'model.layers.18.self_attn.q_proj.scale_input', 'model.layers.18.self_attn.k_proj.scale_input', 'model.layers.18.self_attn.v_proj.scale_input', 'model.layers.18.self_attn.o_proj.scale_input', 'model.layers.18.mlp.gate_proj.scale_input', 'model.layers.18.mlp.up_proj.scale_input', 'model.layers.18.mlp.down_proj.scale_input', 'model.layers.19.self_attn.q_proj.scale_input', 'model.layers.19.self_attn.k_proj.scale_input', 'model.layers.19.self_attn.v_proj.scale_input', 'model.layers.19.self_attn.o_proj.scale_input', 'model.layers.19.mlp.gate_proj.scale_input', 'model.layers.19.mlp.up_proj.scale_input', 'model.layers.19.mlp.down_proj.scale_input', 'model.layers.20.self_attn.q_proj.scale_input', 'model.layers.20.self_attn.k_proj.scale_input', 'model.layers.20.self_attn.v_proj.scale_input', 'model.layers.20.self_attn.o_proj.scale_input', 'model.layers.20.mlp.gate_proj.scale_input', 'model.layers.20.mlp.up_proj.scale_input', 'model.layers.20.mlp.down_proj.scale_input', 'model.layers.21.self_attn.q_proj.scale_input', 'model.layers.21.self_attn.k_proj.scale_input', 'model.layers.21.self_attn.v_proj.scale_input', 'model.layers.21.self_attn.o_proj.scale_input', 'model.layers.21.mlp.gate_proj.scale_input', 'model.layers.21.mlp.up_proj.scale_input', 'model.layers.21.mlp.down_proj.scale_input', 'model.layers.22.self_attn.q_proj.scale_input', 'model.layers.22.self_attn.k_proj.scale_input', 'model.layers.22.self_attn.v_proj.scale_input', 'model.layers.22.self_attn.o_proj.scale_input', 'model.layers.22.mlp.gate_proj.scale_input', 'model.layers.22.mlp.up_proj.scale_input', 'model.layers.22.mlp.down_proj.scale_input', 'model.layers.23.self_attn.q_proj.scale_input', 'model.layers.23.self_attn.k_proj.scale_input', 'model.layers.23.self_attn.v_proj.scale_input', 'model.layers.23.self_attn.o_proj.scale_input', 'model.layers.23.mlp.gate_proj.scale_input', 'model.layers.23.mlp.up_proj.scale_input', 'model.layers.23.mlp.down_proj.scale_input', 'model.layers.24.self_attn.q_proj.scale_input', 'model.layers.24.self_attn.k_proj.scale_input', 'model.layers.24.self_attn.v_proj.scale_input', 'model.layers.24.self_attn.o_proj.scale_input', 'model.layers.24.mlp.gate_proj.scale_input', 'model.layers.24.mlp.up_proj.scale_input', 'model.layers.24.mlp.down_proj.scale_input', 'model.layers.25.self_attn.q_proj.scale_input', 'model.layers.25.self_attn.k_proj.scale_input', 'model.layers.25.self_attn.v_proj.scale_input', 'model.layers.25.self_attn.o_proj.scale_input', 'model.layers.25.mlp.gate_proj.scale_input', 'model.layers.25.mlp.up_proj.scale_input', 'model.layers.25.mlp.down_proj.scale_input', 'model.layers.26.self_attn.q_proj.scale_input', 'model.layers.26.self_attn.k_proj.scale_input', 'model.layers.26.self_attn.v_proj.scale_input', 'model.layers.26.self_attn.o_proj.scale_input', 'model.layers.26.mlp.gate_proj.scale_input', 'model.layers.26.mlp.up_proj.scale_input', 'model.layers.26.mlp.down_proj.scale_input', 'model.layers.27.self_attn.q_proj.scale_input', 'model.layers.27.self_attn.k_proj.scale_input', 'model.layers.27.self_attn.v_proj.scale_input', 'model.layers.27.self_attn.o_proj.scale_input', 'model.layers.27.mlp.gate_proj.scale_input', 'model.layers.27.mlp.up_proj.scale_input', 'model.layers.27.mlp.down_proj.scale_input', 'visual.blocks.0.attn.qkv.scale_input', 'visual.blocks.0.attn.proj.scale_input', 'visual.blocks.0.mlp.gate_proj.scale_input', 'visual.blocks.0.mlp.up_proj.scale_input', 'visual.blocks.0.mlp.down_proj.scale_input', 'visual.blocks.1.attn.qkv.scale_input', 'visual.blocks.1.attn.proj.scale_input', 'visual.blocks.1.mlp.gate_proj.scale_input', 'visual.blocks.1.mlp.up_proj.scale_input', 'visual.blocks.1.mlp.down_proj.scale_input', 'visual.blocks.2.attn.qkv.scale_input', 'visual.blocks.2.attn.proj.scale_input', 'visual.blocks.2.mlp.gate_proj.scale_input', 'visual.blocks.2.mlp.up_proj.scale_input', 'visual.blocks.2.mlp.down_proj.scale_input', 'visual.blocks.3.attn.qkv.scale_input', 'visual.blocks.3.attn.proj.scale_input', 'visual.blocks.3.mlp.gate_proj.scale_input', 'visual.blocks.3.mlp.up_proj.scale_input', 'visual.blocks.3.mlp.down_proj.scale_input', 'visual.blocks.4.attn.qkv.scale_input', 'visual.blocks.4.attn.proj.scale_input', 'visual.blocks.4.mlp.gate_proj.scale_input', 'visual.blocks.4.mlp.up_proj.scale_input', 'visual.blocks.4.mlp.down_proj.scale_input', 'visual.blocks.5.attn.qkv.scale_input', 'visual.blocks.5.attn.proj.scale_input', 'visual.blocks.5.mlp.gate_proj.scale_input', 'visual.blocks.5.mlp.up_proj.scale_input', 'visual.blocks.5.mlp.down_proj.scale_input', 'visual.blocks.6.attn.qkv.scale_input', 'visual.blocks.6.attn.proj.scale_input', 'visual.blocks.6.mlp.gate_proj.scale_input', 'visual.blocks.6.mlp.up_proj.scale_input', 'visual.blocks.6.mlp.down_proj.scale_input', 'visual.blocks.7.attn.qkv.scale_input', 'visual.blocks.7.attn.proj.scale_input', 'visual.blocks.7.mlp.gate_proj.scale_input', 'visual.blocks.7.mlp.up_proj.scale_input', 'visual.blocks.7.mlp.down_proj.scale_input', 'visual.blocks.8.attn.qkv.scale_input', 'visual.blocks.8.attn.proj.scale_input', 'visual.blocks.8.mlp.gate_proj.scale_input', 'visual.blocks.8.mlp.up_proj.scale_input', 'visual.blocks.8.mlp.down_proj.scale_input', 'visual.blocks.9.attn.qkv.scale_input', 'visual.blocks.9.attn.proj.scale_input', 'visual.blocks.9.mlp.gate_proj.scale_input', 'visual.blocks.9.mlp.up_proj.scale_input', 'visual.blocks.9.mlp.down_proj.scale_input', 'visual.blocks.10.attn.qkv.scale_input', 'visual.blocks.10.attn.proj.scale_input', 'visual.blocks.10.mlp.gate_proj.scale_input', 'visual.blocks.10.mlp.up_proj.scale_input', 'visual.blocks.10.mlp.down_proj.scale_input', 'visual.blocks.11.attn.qkv.scale_input', 'visual.blocks.11.attn.proj.scale_input', 'visual.blocks.11.mlp.gate_proj.scale_input', 'visual.blocks.11.mlp.up_proj.scale_input', 'visual.blocks.11.mlp.down_proj.scale_input', 'visual.blocks.12.attn.qkv.scale_input', 'visual.blocks.12.attn.proj.scale_input', 'visual.blocks.12.mlp.gate_proj.scale_input', 'visual.blocks.12.mlp.up_proj.scale_input', 'visual.blocks.12.mlp.down_proj.scale_input', 'visual.blocks.13.attn.qkv.scale_input', 'visual.blocks.13.attn.proj.scale_input', 'visual.blocks.13.mlp.gate_proj.scale_input', 'visual.blocks.13.mlp.up_proj.scale_input', 'visual.blocks.13.mlp.down_proj.scale_input', 'visual.blocks.14.attn.qkv.scale_input', 'visual.blocks.14.attn.proj.scale_input', 'visual.blocks.14.mlp.gate_proj.scale_input', 'visual.blocks.14.mlp.up_proj.scale_input', 'visual.blocks.14.mlp.down_proj.scale_input', 'visual.blocks.15.attn.qkv.scale_input', 'visual.blocks.15.attn.proj.scale_input', 'visual.blocks.15.mlp.gate_proj.scale_input', 'visual.blocks.15.mlp.up_proj.scale_input', 'visual.blocks.15.mlp.down_proj.scale_input', 'visual.blocks.16.attn.qkv.scale_input', 'visual.blocks.16.attn.proj.scale_input', 'visual.blocks.16.mlp.gate_proj.scale_input', 'visual.blocks.16.mlp.up_proj.scale_input', 'visual.blocks.16.mlp.down_proj.scale_input', 'visual.blocks.17.attn.qkv.scale_input', 'visual.blocks.17.attn.proj.scale_input', 'visual.blocks.17.mlp.gate_proj.scale_input', 'visual.blocks.17.mlp.up_proj.scale_input', 'visual.blocks.17.mlp.down_proj.scale_input', 'visual.blocks.18.attn.qkv.scale_input', 'visual.blocks.18.attn.proj.scale_input', 'visual.blocks.18.mlp.gate_proj.scale_input', 'visual.blocks.18.mlp.up_proj.scale_input', 'visual.blocks.18.mlp.down_proj.scale_input', 'visual.blocks.19.attn.qkv.scale_input', 'visual.blocks.19.attn.proj.scale_input', 'visual.blocks.19.mlp.gate_proj.scale_input', 'visual.blocks.19.mlp.up_proj.scale_input', 'visual.blocks.19.mlp.down_proj.scale_input', 'visual.blocks.20.attn.qkv.scale_input', 'visual.blocks.20.attn.proj.scale_input', 'visual.blocks.20.mlp.gate_proj.scale_input', 'visual.blocks.20.mlp.up_proj.scale_input', 'visual.blocks.20.mlp.down_proj.scale_input', 'visual.blocks.21.attn.qkv.scale_input', 'visual.blocks.21.attn.proj.scale_input', 'visual.blocks.21.mlp.gate_proj.scale_input', 'visual.blocks.21.mlp.up_proj.scale_input', 'visual.blocks.21.mlp.down_proj.scale_input', 'visual.blocks.22.attn.qkv.scale_input', 'visual.blocks.22.attn.proj.scale_input', 'visual.blocks.22.mlp.gate_proj.scale_input', 'visual.blocks.22.mlp.up_proj.scale_input', 'visual.blocks.22.mlp.down_proj.scale_input', 'visual.blocks.23.attn.qkv.scale_input', 'visual.blocks.23.attn.proj.scale_input', 'visual.blocks.23.mlp.gate_proj.scale_input', 'visual.blocks.23.mlp.up_proj.scale_input', 'visual.blocks.23.mlp.down_proj.scale_input', 'visual.blocks.24.attn.qkv.scale_input', 'visual.blocks.24.attn.proj.scale_input', 'visual.blocks.24.mlp.gate_proj.scale_input', 'visual.blocks.24.mlp.up_proj.scale_input', 'visual.blocks.24.mlp.down_proj.scale_input', 'visual.blocks.25.attn.qkv.scale_input', 'visual.blocks.25.attn.proj.scale_input', 'visual.blocks.25.mlp.gate_proj.scale_input', 'visual.blocks.25.mlp.up_proj.scale_input', 'visual.blocks.25.mlp.down_proj.scale_input', 'visual.blocks.26.attn.qkv.scale_input', 'visual.blocks.26.attn.proj.scale_input', 'visual.blocks.26.mlp.gate_proj.scale_input', 'visual.blocks.26.mlp.up_proj.scale_input', 'visual.blocks.26.mlp.down_proj.scale_input', 'visual.blocks.27.attn.qkv.scale_input', 'visual.blocks.27.attn.proj.scale_input', 'visual.blocks.27.mlp.gate_proj.scale_input', 'visual.blocks.27.mlp.up_proj.scale_input', 'visual.blocks.27.mlp.down_proj.scale_input', 'visual.blocks.28.attn.qkv.scale_input', 'visual.blocks.28.attn.proj.scale_input', 'visual.blocks.28.mlp.gate_proj.scale_input', 'visual.blocks.28.mlp.up_proj.scale_input', 'visual.blocks.28.mlp.down_proj.scale_input', 'visual.blocks.29.attn.qkv.scale_input', 'visual.blocks.29.attn.proj.scale_input', 'visual.blocks.29.mlp.gate_proj.scale_input', 'visual.blocks.29.mlp.up_proj.scale_input', 'visual.blocks.29.mlp.down_proj.scale_input', 'visual.blocks.30.attn.qkv.scale_input', 'visual.blocks.30.attn.proj.scale_input', 'visual.blocks.30.mlp.gate_proj.scale_input', 'visual.blocks.30.mlp.up_proj.scale_input', 'visual.blocks.30.mlp.down_proj.scale_input', 'visual.blocks.31.attn.qkv.scale_input', 'visual.blocks.31.attn.proj.scale_input', 'visual.blocks.31.mlp.gate_proj.scale_input', 'visual.blocks.31.mlp.up_proj.scale_input', 'visual.blocks.31.mlp.down_proj.scale_input', 'visual.merger.mlp.0.scale_input', 'visual.merger.mlp.2.scale_input']\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | CLIP/text encoder model load device: cuda:0, offload device: cpu, current: cpu, dtype: torch.float16\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Model doesn't have a device attribute.\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Using scaled fp8: fp8 matrix mult: False, scale input: False\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | FETCH ComfyRegistry Data: 5/99\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | adm 0\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | model_type FLUX\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | model weight dtype torch.float8_e4m3fn, manual cast: torch.bfloat16\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | VAE load device: cuda:0, offload device: cpu, dtype: torch.bfloat16\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Model doesn't have a device attribute.\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Using pytorch attention in VAE\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Using pytorch attention in VAE\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | https://www.shutterstock.com:443 "GET /image-photo/beautiful-young-asian-woman-pointing-600nw-2341582245.jpg HTTP/1.1" 200 21603\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Starting new HTTPS connection (1): www.shutterstock.com:443\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | found 2 files\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | recursive file list on directory /comfyui/models/upscale_models\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | worker-qwen-image-edit - Status update: 1 items remaining in queue\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Using selector: EpollSelector\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | worker-qwen-image-edit - Status update: 1 items remaining in queue\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | worker-qwen-image-edit - Status update: 0 items remaining in queue\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | worker-qwen-image-edit - Waiting for workflow execution (a114235f-c21f-4f06-9275-8e001aee168c)...\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | worker-qwen-image-edit - Queued workflow with ID: a114235f-c21f-4f06-9275-8e001aee168c\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | found 1 files\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | recursive file list on directory /comfyui/models/diffusion_models\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | found 2 files\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | recursive file list on directory /comfyui/models/unet\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | found 4 files\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | recursive file list on directory /comfyui/models/loras\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | found 1 files\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | recursive file list on directory /comfyui/models/vae_approx\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | found 2 files\n
